Energy(eV) DOS(1/eV/m^3) DOS_Norm(CodeUnits)
2.579 6.6045e+28 8.64016
2.58 6.60835e+28 8.64519
2.581 6.61219e+28 8.65022
2.582 6.61604e+28 8.65526
2.583 6.61989e+28 8.6603
2.584 6.62375e+28 8.66534
2.585 6.6276e+28 8.67038
2.586 6.63145e+28 8.67542
2.587 6.63531e+28 8.68046
2.588 6.63916e+28 8.68551
2.589 6.64302e+28 8.69055
2.59 6.64688e+28 8.6956
2.591 6.65074e+28 8.70065
2.592 6.6546e+28 8.7057
2.593 6.65846e+28 8.71075
2.594 6.66232e+28 8.7158
2.595 6.66619e+28 8.72086
2.596 6.67005e+28 8.72591
2.597 6.67392e+28 8.73097
2.598 6.67778e+28 8.73603
2.599 6.68165e+28 8.74109
2.6 6.68552e+28 8.74615
2.601 6.68939e+28 8.75121
2.602 6.69326e+28 8.75628
2.603 6.69713e+28 8.76134
2.604 6.70101e+28 8.76641
2.605 6.70488e+28 8.77148
2.606 6.70876e+28 8.77655
2.607 6.71263e+28 8.78162
2.608 6.71651e+28 8.78669
2.609 6.72039e+28 8.79177
2.61 6.72427e+28 8.79684
2.611 6.72815e+28 8.80192
2.612 6.73203e+28 8.807
2.613 6.73591e+28 8.81208
2.614 6.7398e+28 8.81716
2.615 6.74368e+28 8.82224
2.616 6.74757e+28 8.82732
2.617 6.75146e+28 8.83241
2.618 6.75534e+28 8.8375
2.619 6.75923e+28 8.84258
2.62 6.76312e+28 8.84767
2.621 6.76701e+28 8.85276
2.622 6.77091e+28 8.85786
2.623 6.7748e+28 8.86295
2.624 6.7787e+28 8.86804
2.625 6.78259e+28 8.87314
2.626 6.78649e+28 8.87824
2.627 6.79039e+28 8.88334
2.628 6.79428e+28 8.88844
2.629 6.79818e+28 8.89354
2.63 6.80209e+28 8.89864
2.631 6.80599e+28 8.90375
2.632 6.80989e+28 8.90886
2.633 6.8138e+28 8.91396
2.634 6.8177e+28 8.91907
2.635 6.82161e+28 8.92418
2.636 6.82551e+28 8.92929
2.637 6.82942e+28 8.93441
2.638 6.83333e+28 8.93952
2.639 6.83724e+28 8.94464
2.64 6.84116e+28 8.94976
2.641 6.84507e+28 8.95487
2.642 6.84898e+28 8.96
2.643 6.8529e+28 8.96512
2.644 6.85681e+28 8.97024
2.645 6.86073e+28 8.97536
2.646 6.86465e+28 8.98049
2.647 6.86857e+28 8.98562
2.648 6.87249e+28 8.99075
2.649 6.87641e+28 8.99588
2.65 6.88033e+28 9.00101
2.651 6.88426e+28 9.00614
2.652 6.88818e+28 9.01127
2.653 6.89211e+28 9.01641
2.654 6.89603e+28 9.02155
2.655 6.89996e+28 9.02669
2.656 6.90389e+28 9.03183
2.657 6.90782e+28 9.03697
2.658 6.91175e+28 9.04211
2.659 6.91568e+28 9.04725
2.66 6.91962e+28 9.0524
2.661 6.92355e+28 9.05755
2.662 6.92748e+28 9.06269
2.663 6.93142e+28 9.06784
2.664 6.93536e+28 9.073
2.665 6.9393e+28 9.07815
2.666 6.94324e+28 9.0833
2.667 6.94718e+28 9.08846
2.668 6.95112e+28 9.09361
2.669 6.95506e+28 9.09877
2.67 6.95901e+28 9.10393
2.671 6.96295e+28 9.10909
2.672 6.9669e+28 9.11425
2.673 6.97084e+28 9.11942
2.674 6.97479e+28 9.12458
2.675 6.97874e+28 9.12975
2.676 6.98269e+28 9.13492
2.677 6.98664e+28 9.14009
2.678 6.9906e+28 9.14526
2.679 6.99455e+28 9.15043
2.68 6.9985e+28 9.1556
2.681 7.00246e+28 9.16078
2.682 7.00642e+28 9.16596
2.683 7.01037e+28 9.17113
2.684 7.01433e+28 9.17631
2.685 7.01829e+28 9.18149
2.686 7.02225e+28 9.18667
2.687 7.02622e+28 9.19186
2.688 7.03018e+28 9.19704
2.689 7.03414e+28 9.20223
2.69 7.03811e+28 9.20742
2.691 7.04208e+28 9.21261
2.692 7.04604e+28 9.2178
2.693 7.05001e+28 9.22299
2.694 7.05398e+28 9.22818
2.695 7.05795e+28 9.23338
2.696 7.06192e+28 9.23857
2.697 7.0659e+28 9.24377
2.698 7.06987e+28 9.24897
2.699 7.07385e+28 9.25417
2.7 7.07782e+28 9.25937
2.701 7.0818e+28 9.26457
2.702 7.08578e+28 9.26978
2.703 7.08976e+28 9.27498
2.704 7.09374e+28 9.28019
2.705 7.09772e+28 9.2854
2.706 7.1017e+28 9.29061
2.707 7.10568e+28 9.29582
2.708 7.10967e+28 9.30103
2.709 7.11365e+28 9.30625
2.71 7.11764e+28 9.31146
2.711 7.12163e+28 9.31668
2.712 7.12562e+28 9.3219
2.713 7.12961e+28 9.32712
2.714 7.1336e+28 9.33234
2.715 7.13759e+28 9.33756
2.716 7.14158e+28 9.34278
2.717 7.14558e+28 9.34801
2.718 7.14957e+28 9.35324
2.719 7.15357e+28 9.35847
2.72 7.15757e+28 9.36369
2.721 7.16157e+28 9.36893
2.722 7.16557e+28 9.37416
2.723 7.16957e+28 9.37939
2.724 7.17357e+28 9.38463
2.725 7.17757e+28 9.38986
2.726 7.18158e+28 9.3951
2.727 7.18558e+28 9.40034
2.728 7.18959e+28 9.40558
2.729 7.19359e+28 9.41082
2.73 7.1976e+28 9.41607
2.731 7.20161e+28 9.42131
2.732 7.20562e+28 9.42656
2.733 7.20963e+28 9.43181
2.734 7.21365e+28 9.43706
2.735 7.21766e+28 9.44231
2.736 7.22167e+28 9.44756
2.737 7.22569e+28 9.45281
2.738 7.22971e+28 9.45807
2.739 7.23372e+28 9.46332
2.74 7.23774e+28 9.46858
2.741 7.24176e+28 9.47384
2.742 7.24578e+28 9.4791
2.743 7.24981e+28 9.48436
2.744 7.25383e+28 9.48963
2.745 7.25785e+28 9.49489
2.746 7.26188e+28 9.50016
2.747 7.26591e+28 9.50542
2.748 7.26993e+28 9.51069
2.749 7.27396e+28 9.51596
2.75 7.27799e+28 9.52123
2.751 7.28202e+28 9.52651
2.752 7.28605e+28 9.53178
2.753 7.29009e+28 9.53706
2.754 7.29412e+28 9.54234
2.755 7.29816e+28 9.54761
2.756 7.30219e+28 9.55289
2.757 7.30623e+28 9.55818
2.758 7.31027e+28 9.56346
2.759 7.31431e+28 9.56874
2.76 7.31835e+28 9.57403
2.761 7.32239e+28 9.57932
2.762 7.32643e+28 9.5846
2.763 7.33047e+28 9.58989
2.764 7.33452e+28 9.59519
2.765 7.33856e+28 9.60048
2.766 7.34261e+28 9.60577
2.767 7.34666e+28 9.61107
2.768 7.35071e+28 9.61636
2.769 7.35476e+28 9.62166
2.77 7.35881e+28 9.62696
2.771 7.36286e+28 9.63226
2.772 7.36691e+28 9.63757
2.773 7.37097e+28 9.64287
2.774 7.37502e+28 9.64818
2.775 7.37908e+28 9.65348
2.776 7.38314e+28 9.65879
2.777 7.3872e+28 9.6641
2.778 7.39126e+28 9.66941
2.779 7.39532e+28 9.67472
2.78 7.39938e+28 9.68004
2.781 7.40344e+28 9.68535
2.782 7.40751e+28 9.69067
2.783 7.41157e+28 9.69599
2.784 7.41564e+28 9.70131
2.785 7.4197e+28 9.70663
2.786 7.42377e+28 9.71195
2.787 7.42784e+28 9.71727
2.788 7.43191e+28 9.7226
2.789 7.43598e+28 9.72792
2.79 7.44006e+28 9.73325
2.791 7.44413e+28 9.73858
2.792 7.4482e+28 9.74391
2.793 7.45228e+28 9.74924
2.794 7.45636e+28 9.75458
2.795 7.46043e+28 9.75991
2.796 7.46451e+28 9.76525
2.797 7.46859e+28 9.77058
2.798 7.47267e+28 9.77592
2.799 7.47676e+28 9.78126
2.8 7.48084e+28 9.78661
2.801 7.48492e+28 9.79195
2.802 7.48901e+28 9.79729
2.803 7.4931e+28 9.80264
2.804 7.49718e+28 9.80799
2.805 7.50127e+28 9.81334
2.806 7.50536e+28 9.81869
2.807 7.50945e+28 9.82404
2.808 7.51354e+28 9.82939
2.809 7.51764e+28 9.83474
2.81 7.52173e+28 9.8401
2.811 7.52583e+28 9.84546
2.812 7.52992e+28 9.85082
2.813 7.53402e+28 9.85618
2.814 7.53812e+28 9.86154
2.815 7.54222e+28 9.8669
2.816 7.54632e+28 9.87226
2.817 7.55042e+28 9.87763
2.818 7.55452e+28 9.883
2.819 7.55862e+28 9.88837
2.82 7.56273e+28 9.89374
2.821 7.56683e+28 9.89911
2.822 7.57094e+28 9.90448
2.823 7.57505e+28 9.90985
2.824 7.57916e+28 9.91523
2.825 7.58327e+28 9.92061
2.826 7.58738e+28 9.92598
2.827 7.59149e+28 9.93136
2.828 7.5956e+28 9.93674
2.829 7.59972e+28 9.94213
2.83 7.60383e+28 9.94751
2.831 7.60795e+28 9.9529
2.832 7.61207e+28 9.95828
2.833 7.61619e+28 9.96367
2.834 7.62031e+28 9.96906
2.835 7.62443e+28 9.97445
2.836 7.62855e+28 9.97984
2.837 7.63267e+28 9.98524
2.838 7.6368e+28 9.99063
2.839 7.64092e+28 9.99603
2.84 7.64505e+28 10.0014
2.841 7.64917e+28 10.0068
2.842 7.6533e+28 10.0122
2.843 7.65743e+28 10.0176
2.844 7.66156e+28 10.023
2.845 7.66569e+28 10.0284
2.846 7.66983e+28 10.0338
2.847 7.67396e+28 10.0393
2.848 7.67809e+28 10.0447
2.849 7.68223e+28 10.0501
2.85 7.68637e+28 10.0555
2.851 7.6905e+28 10.0609
2.852 7.69464e+28 10.0663
2.853 7.69878e+28 10.0717
2.854 7.70293e+28 10.0771
2.855 7.70707e+28 10.0826
2.856 7.71121e+28 10.088
2.857 7.71535e+28 10.0934
2.858 7.7195e+28 10.0988
2.859 7.72365e+28 10.1043
2.86 7.72779e+28 10.1097
2.861 7.73194e+28 10.1151
2.862 7.73609e+28 10.1205
2.863 7.74024e+28 10.126
2.864 7.7444e+28 10.1314
2.865 7.74855e+28 10.1368
2.866 7.7527e+28 10.1423
2.867 7.75686e+28 10.1477
2.868 7.76101e+28 10.1531
2.869 7.76517e+28 10.1586
2.87 7.76933e+28 10.164
2.871 7.77349e+28 10.1695
2.872 7.77765e+28 10.1749
2.873 7.78181e+28 10.1803
2.874 7.78597e+28 10.1858
2.875 7.79014e+28 10.1912
2.876 7.7943e+28 10.1967
2.877 7.79847e+28 10.2021
2.878 7.80263e+28 10.2076
2.879 7.8068e+28 10.213
2.88 7.81097e+28 10.2185
2.881 7.81514e+28 10.2239
2.882 7.81931e+28 10.2294
2.883 7.82348e+28 10.2349
2.884 7.82766e+28 10.2403
2.885 7.83183e+28 10.2458
2.886 7.83601e+28 10.2512
2.887 7.84018e+28 10.2567
2.888 7.84436e+28 10.2622
2.889 7.84854e+28 10.2676
2.89 7.85272e+28 10.2731
2.891 7.8569e+28 10.2786
2.892 7.86108e+28 10.284
2.893 7.86526e+28 10.2895
2.894 7.86945e+28 10.295
2.895 7.87363e+28 10.3005
2.896 7.87782e+28 10.3059
2.897 7.88201e+28 10.3114
2.898 7.88619e+28 10.3169
2.899 7.89038e+28 10.3224
2.9 7.89457e+28 10.3279
2.901 7.89877e+28 10.3333
2.902 7.90296e+28 10.3388
2.903 7.90715e+28 10.3443
2.904 7.91135e+28 10.3498
2.905 7.91554e+28 10.3553
2.906 7.91974e+28 10.3608
2.907 7.92394e+28 10.3663
2.908 7.92814e+28 10.3718
2.909 7.93234e+28 10.3773
2.91 7.93654e+28 10.3828
2.911 7.94074e+28 10.3883
2.912 7.94494e+28 10.3938
2.913 7.94915e+28 10.3993
2.914 7.95335e+28 10.4048
2.915 7.95756e+28 10.4103
2.916 7.96177e+28 10.4158
2.917 7.96598e+28 10.4213
2.918 7.97019e+28 10.4268
2.919 7.9744e+28 10.4323
2.92 7.97861e+28 10.4378
2.921 7.98282e+28 10.4433
2.922 7.98704e+28 10.4488
2.923 7.99125e+28 10.4543
2.924 7.99547e+28 10.4599
2.925 7.99968e+28 10.4654
2.926 8.0039e+28 10.4709
2.927 8.00812e+28 10.4764
2.928 8.01234e+28 10.4819
2.929 8.01656e+28 10.4875
2.93 8.02079e+28 10.493
2.931 8.02501e+28 10.4985
2.932 8.02923e+28 10.504
2.933 8.03346e+28 10.5096
2.934 8.03769e+28 10.5151
2.935 8.04191e+28 10.5206
2.936 8.04614e+28 10.5261
2.937 8.05037e+28 10.5317
2.938 8.0546e+28 10.5372
2.939 8.05884e+28 10.5428
2.94 8.06307e+28 10.5483
2.941 8.0673e+28 10.5538
2.942 8.07154e+28 10.5594
2.943 8.07578e+28 10.5649
2.944 8.08001e+28 10.5705
2.945 8.08425e+28 10.576
2.946 8.08849e+28 10.5816
2.947 8.09273e+28 10.5871
2.948 8.09698e+28 10.5926
2.949 8.10122e+28 10.5982
2.95 8.10546e+28 10.6038
2.951 8.10971e+28 10.6093
2.952 8.11395e+28 10.6149
2.953 8.1182e+28 10.6204
2.954 8.12245e+28 10.626
2.955 8.1267e+28 10.6315
2.956 8.13095e+28 10.6371
2.957 8.1352e+28 10.6427
2.958 8.13945e+28 10.6482
2.959 8.14371e+28 10.6538
2.96 8.14796e+28 10.6594
2.961 8.15222e+28 10.6649
2.962 8.15647e+28 10.6705
2.963 8.16073e+28 10.6761
2.964 8.16499e+28 10.6816
2.965 8.16925e+28 10.6872
2.966 8.17351e+28 10.6928
2.967 8.17777e+28 10.6984
2.968 8.18204e+28 10.7039
2.969 8.1863e+28 10.7095
2.97 8.19057e+28 10.7151
2.971 8.19483e+28 10.7207
2.972 8.1991e+28 10.7263
2.973 8.20337e+28 10.7318
2.974 8.20764e+28 10.7374
2.975 8.21191e+28 10.743
2.976 8.21618e+28 10.7486
2.977 8.22046e+28 10.7542
2.978 8.22473e+28 10.7598
2.979 8.22901e+28 10.7654
2.98 8.23328e+28 10.771
2.981 8.23756e+28 10.7766
2.982 8.24184e+28 10.7822
2.983 8.24612e+28 10.7878
2.984 8.2504e+28 10.7934
2.985 8.25468e+28 10.799
2.986 8.25896e+28 10.8046
2.987 8.26324e+28 10.8102
2.988 8.26753e+28 10.8158
2.989 8.27182e+28 10.8214
2.99 8.2761e+28 10.827
2.991 8.28039e+28 10.8326
2.992 8.28468e+28 10.8382
2.993 8.28897e+28 10.8438
2.994 8.29326e+28 10.8494
2.995 8.29755e+28 10.855
2.996 8.30185e+28 10.8607
2.997 8.30614e+28 10.8663
2.998 8.31044e+28 10.8719
2.999 8.31473e+28 10.8775
3 8.31903e+28 10.8831
3.001 8.32333e+28 10.8888
3.002 8.32763e+28 10.8944
3.003 8.33193e+28 10.9
3.004 8.33623e+28 10.9056
3.005 8.34053e+28 10.9113
3.006 8.34484e+28 10.9169
3.007 8.34914e+28 10.9225
3.008 8.35345e+28 10.9282
3.009 8.35776e+28 10.9338
3.01 8.36207e+28 10.9394
3.011 8.36638e+28 10.9451
3.012 8.37069e+28 10.9507
3.013 8.375e+28 10.9564
3.014 8.37931e+28 10.962
3.015 8.38362e+28 10.9676
3.016 8.38794e+28 10.9733
3.017 8.39225e+28 10.9789
3.018 8.39657e+28 10.9846
3.019 8.40089e+28 10.9902
3.02 8.40521e+28 10.9959
3.021 8.40953e+28 11.0015
3.022 8.41385e+28 11.0072
3.023 8.41817e+28 11.0128
3.024 8.4225e+28 11.0185
3.025 8.42682e+28 11.0242
3.026 8.43115e+28 11.0298
3.027 8.43547e+28 11.0355
3.028 8.4398e+28 11.0411
3.029 8.44413e+28 11.0468
3.03 8.44846e+28 11.0525
3.031 8.45279e+28 11.0581
3.032 8.45712e+28 11.0638
3.033 8.46145e+28 11.0695
3.034 8.46579e+28 11.0751
3.035 8.47012e+28 11.0808
3.036 8.47446e+28 11.0865
3.037 8.4788e+28 11.0922
3.038 8.48313e+28 11.0978
3.039 8.48747e+28 11.1035
3.04 8.49181e+28 11.1092
3.041 8.49616e+28 11.1149
3.042 8.5005e+28 11.1205
3.043 8.50484e+28 11.1262
3.044 8.50919e+28 11.1319
3.045 8.51353e+28 11.1376
3.046 8.51788e+28 11.1433
3.047 8.52223e+28 11.149
3.048 8.52658e+28 11.1547
3.049 8.53093e+28 11.1604
3.05 8.53528e+28 11.166
3.051 8.53963e+28 11.1717
3.052 8.54398e+28 11.1774
3.053 8.54834e+28 11.1831
3.054 8.55269e+28 11.1888
3.055 8.55705e+28 11.1945
3.056 8.56141e+28 11.2002
3.057 8.56577e+28 11.2059
3.058 8.57013e+28 11.2116
3.059 8.57449e+28 11.2173
3.06 8.57885e+28 11.223
3.061 8.58321e+28 11.2288
3.062 8.58758e+28 11.2345
3.063 8.59194e+28 11.2402
3.064 8.59631e+28 11.2459
3.065 8.60068e+28 11.2516
3.066 8.60504e+28 11.2573
3.067 8.60941e+28 11.263
3.068 8.61378e+28 11.2688
3.069 8.61816e+28 11.2745
3.07 8.62253e+28 11.2802
3.071 8.6269e+28 11.2859
3.072 8.63128e+28 11.2916
3.073 8.63565e+28 11.2974
3.074 8.64003e+28 11.3031
3.075 8.64441e+28 11.3088
3.076 8.64879e+28 11.3145
3.077 8.65317e+28 11.3203
3.078 8.65755e+28 11.326
3.079 8.66193e+28 11.3317
3.08 8.66632e+28 11.3375
3.081 8.6707e+28 11.3432
3.082 8.67509e+28 11.3489
3.083 8.67947e+28 11.3547
3.084 8.68386e+28 11.3604
3.085 8.68825e+28 11.3662
3.086 8.69264e+28 11.3719
3.087 8.69703e+28 11.3777
3.088 8.70142e+28 11.3834
3.089 8.70581e+28 11.3891
3.09 8.71021e+28 11.3949
3.091 8.7146e+28 11.4006
3.092 8.719e+28 11.4064
3.093 8.7234e+28 11.4121
3.094 8.7278e+28 11.4179
3.095 8.73219e+28 11.4237
3.096 8.7366e+28 11.4294
3.097 8.741e+28 11.4352
3.098 8.7454e+28 11.4409
3.099 8.7498e+28 11.4467
3.1 8.75421e+28 11.4525
3.101 8.75861e+28 11.4582
3.102 8.76302e+28 11.464
3.103 8.76743e+28 11.4698
3.104 8.77184e+28 11.4755
3.105 8.77625e+28 11.4813
3.106 8.78066e+28 11.4871
3.107 8.78507e+28 11.4928
3.108 8.78949e+28 11.4986
3.109 8.7939e+28 11.5044
3.11 8.79832e+28 11.5102
3.111 8.80273e+28 11.5159
3.112 8.80715e+28 11.5217
3.113 8.81157e+28 11.5275
3.114 8.81599e+28 11.5333
3.115 8.82041e+28 11.5391
3.116 8.82483e+28 11.5448
3.117 8.82926e+28 11.5506
3.118 8.83368e+28 11.5564
3.119 8.8381e+28 11.5622
3.12 8.84253e+28 11.568
3.121 8.84696e+28 11.5738
3.122 8.85139e+28 11.5796
3.123 8.85582e+28 11.5854
3.124 8.86025e+28 11.5912
3.125 8.86468e+28 11.597
3.126 8.86911e+28 11.6028
3.127 8.87355e+28 11.6086
3.128 8.87798e+28 11.6144
3.129 8.88242e+28 11.6202
3.13 8.88685e+28 11.626
3.131 8.89129e+28 11.6318
3.132 8.89573e+28 11.6376
3.133 8.90017e+28 11.6434
3.134 8.90461e+28 11.6492
3.135 8.90905e+28 11.655
3.136 8.9135e+28 11.6608
3.137 8.91794e+28 11.6667
3.138 8.92239e+28 11.6725
3.139 8.92683e+28 11.6783
3.14 8.93128e+28 11.6841
3.141 8.93573e+28 11.6899
3.142 8.94018e+28 11.6957
3.143 8.94463e+28 11.7016
3.144 8.94908e+28 11.7074
3.145 8.95354e+28 11.7132
3.146 8.95799e+28 11.719
3.147 8.96245e+28 11.7249
3.148 8.9669e+28 11.7307
3.149 8.97136e+28 11.7365
3.15 8.97582e+28 11.7424
3.151 8.98028e+28 11.7482
3.152 8.98474e+28 11.754
3.153 8.9892e+28 11.7599
3.154 8.99366e+28 11.7657
3.155 8.99813e+28 11.7716
3.156 9.00259e+28 11.7774
3.157 9.00706e+28 11.7832
3.158 9.01153e+28 11.7891
3.159 9.01599e+28 11.7949
3.16 9.02046e+28 11.8008
3.161 9.02493e+28 11.8066
3.162 9.0294e+28 11.8125
3.163 9.03388e+28 11.8183
3.164 9.03835e+28 11.8242
3.165 9.04282e+28 11.83
3.166 9.0473e+28 11.8359
3.167 9.05178e+28 11.8417
3.168 9.05626e+28 11.8476
3.169 9.06073e+28 11.8535
3.17 9.06521e+28 11.8593
3.171 9.06969e+28 11.8652
3.172 9.07418e+28 11.871
3.173 9.07866e+28 11.8769
3.174 9.08314e+28 11.8828
3.175 9.08763e+28 11.8886
3.176 9.09212e+28 11.8945
3.177 9.0966e+28 11.9004
3.178 9.10109e+28 11.9063
3.179 9.10558e+28 11.9121
3.18 9.11007e+28 11.918
3.181 9.11456e+28 11.9239
3.182 9.11906e+28 11.9298
3.183 9.12355e+28 11.9356
3.184 9.12805e+28 11.9415
3.185 9.13254e+28 11.9474
3.186 9.13704e+28 11.9533
3.187 9.14154e+28 11.9592
3.188 9.14604e+28 11.9651
3.189 9.15054e+28 11.9709
3.19 9.15504e+28 11.9768
3.191 9.15954e+28 11.9827
3.192 9.16404e+28 11.9886
3.193 9.16855e+28 11.9945
3.194 9.17305e+28 12.0004
3.195 9.17756e+28 12.0063
3.196 9.18207e+28 12.0122
3.197 9.18658e+28 12.0181
3.198 9.19109e+28 12.024
3.199 9.1956e+28 12.0299
3.2 9.20011e+28 12.0358
3.201 9.20462e+28 12.0417
3.202 9.20914e+28 12.0476
3.203 9.21365e+28 12.0535
3.204 9.21817e+28 12.0594
3.205 9.22269e+28 12.0653
3.206 9.22721e+28 12.0712
3.207 9.23173e+28 12.0772
3.208 9.23625e+28 12.0831
3.209 9.24077e+28 12.089
3.21 9.24529e+28 12.0949
3.211 9.24981e+28 12.1008
3.212 9.25434e+28 12.1067
3.213 9.25887e+28 12.1127
3.214 9.26339e+28 12.1186
3.215 9.26792e+28 12.1245
3.216 9.27245e+28 12.1304
3.217 9.27698e+28 12.1364
3.218 9.28151e+28 12.1423
3.219 9.28604e+28 12.1482
3.22 9.29058e+28 12.1541
3.221 9.29511e+28 12.1601
3.222 9.29965e+28 12.166
3.223 9.30419e+28 12.1719
3.224 9.30872e+28 12.1779
3.225 9.31326e+28 12.1838
3.226 9.3178e+28 12.1898
3.227 9.32234e+28 12.1957
3.228 9.32689e+28 12.2016
3.229 9.33143e+28 12.2076
3.23 9.33597e+28 12.2135
3.231 9.34052e+28 12.2195
3.232 9.34506e+28 12.2254
3.233 9.34961e+28 12.2314
3.234 9.35416e+28 12.2373
3.235 9.35871e+28 12.2433
3.236 9.36326e+28 12.2492
3.237 9.36781e+28 12.2552
3.238 9.37237e+28 12.2611
3.239 9.37692e+28 12.2671
3.24 9.38147e+28 12.2731
3.241 9.38603e+28 12.279
3.242 9.39059e+28 12.285
3.243 9.39515e+28 12.2909
3.244 9.39971e+28 12.2969
3.245 9.40427e+28 12.3029
3.246 9.40883e+28 12.3088
3.247 9.41339e+28 12.3148
3.248 9.41795e+28 12.3208
3.249 9.42252e+28 12.3268
3.25 9.42708e+28 12.3327
3.251 9.43165e+28 12.3387
3.252 9.43622e+28 12.3447
3.253 9.44079e+28 12.3507
3.254 9.44536e+28 12.3566
3.255 9.44993e+28 12.3626
3.256 9.4545e+28 12.3686
3.257 9.45907e+28 12.3746
3.258 9.46365e+28 12.3806
3.259 9.46822e+28 12.3865
3.26 9.4728e+28 12.3925
3.261 9.47738e+28 12.3985
3.262 9.48196e+28 12.4045
3.263 9.48654e+28 12.4105
3.264 9.49112e+28 12.4165
3.265 9.4957e+28 12.4225
3.266 9.50028e+28 12.4285
3.267 9.50487e+28 12.4345
3.268 9.50945e+28 12.4405
3.269 9.51404e+28 12.4465
3.27 9.51862e+28 12.4525
3.271 9.52321e+28 12.4585
3.272 9.5278e+28 12.4645
3.273 9.53239e+28 12.4705
3.274 9.53698e+28 12.4765
3.275 9.54158e+28 12.4825
3.276 9.54617e+28 12.4885
3.277 9.55076e+28 12.4945
3.278 9.55536e+28 12.5005
3.279 9.55996e+28 12.5066
3.28 9.56455e+28 12.5126
3.281 9.56915e+28 12.5186
3.282 9.57375e+28 12.5246
3.283 9.57835e+28 12.5306
3.284 9.58296e+28 12.5366
3.285 9.58756e+28 12.5427
3.286 9.59216e+28 12.5487
3.287 9.59677e+28 12.5547
3.288 9.60138e+28 12.5607
3.289 9.60598e+28 12.5668
3.29 9.61059e+28 12.5728
3.291 9.6152e+28 12.5788
3.292 9.61981e+28 12.5849
3.293 9.62443e+28 12.5909
3.294 9.62904e+28 12.5969
3.295 9.63365e+28 12.603
3.296 9.63827e+28 12.609
3.297 9.64288e+28 12.615
3.298 9.6475e+28 12.6211
3.299 9.65212e+28 12.6271
3.3 9.65674e+28 12.6332
3.301 9.66136e+28 12.6392
3.302 9.66598e+28 12.6453
3.303 9.6706e+28 12.6513
3.304 9.67523e+28 12.6574
3.305 9.67985e+28 12.6634
3.306 9.68448e+28 12.6695
3.307 9.6891e+28 12.6755
3.308 9.69373e+28 12.6816
3.309 9.69836e+28 12.6876
3.31 9.70299e+28 12.6937
3.311 9.70762e+28 12.6997
3.312 9.71225e+28 12.7058
3.313 9.71689e+28 12.7119
3.314 9.72152e+28 12.7179
3.315 9.72616e+28 12.724
3.316 9.73079e+28 12.73
3.317 9.73543e+28 12.7361
3.318 9.74007e+28 12.7422
3.319 9.74471e+28 12.7483
3.32 9.74935e+28 12.7543
3.321 9.75399e+28 12.7604
3.322 9.75864e+28 12.7665
3.323 9.76328e+28 12.7725
3.324 9.76792e+28 12.7786
3.325 9.77257e+28 12.7847
3.326 9.77722e+28 12.7908
3.327 9.78187e+28 12.7969
3.328 9.78652e+28 12.8029
3.329 9.79117e+28 12.809
3.33 9.79582e+28 12.8151
3.331 9.80047e+28 12.8212
3.332 9.80512e+28 12.8273
3.333 9.80978e+28 12.8334
3.334 9.81444e+28 12.8395
3.335 9.81909e+28 12.8456
3.336 9.82375e+28 12.8517
3.337 9.82841e+28 12.8578
3.338 9.83307e+28 12.8638
3.339 9.83773e+28 12.8699
3.34 9.84239e+28 12.876
3.341 9.84706e+28 12.8821
3.342 9.85172e+28 12.8882
3.343 9.85639e+28 12.8944
3.344 9.86105e+28 12.9005
3.345 9.86572e+28 12.9066
3.346 9.87039e+28 12.9127
3.347 9.87506e+28 12.9188
3.348 9.87973e+28 12.9249
3.349 9.8844e+28 12.931
3.35 9.88907e+28 12.9371
3.351 9.89375e+28 12.9432
3.352 9.89842e+28 12.9493
3.353 9.9031e+28 12.9555
3.354 9.90778e+28 12.9616
3.355 9.91246e+28 12.9677
3.356 9.91713e+28 12.9738
3.357 9.92182e+28 12.9799
3.358 9.9265e+28 12.9861
3.359 9.93118e+28 12.9922
3.36 9.93586e+28 12.9983
3.361 9.94055e+28 13.0045
3.362 9.94523e+28 13.0106
3.363 9.94992e+28 13.0167
3.364 9.95461e+28 13.0228
3.365 9.9593e+28 13.029
3.366 9.96399e+28 13.0351
3.367 9.96868e+28 13.0413
3.368 9.97337e+28 13.0474
3.369 9.97807e+28 13.0535
3.37 9.98276e+28 13.0597
3.371 9.98746e+28 13.0658
3.372 9.99215e+28 13.072
3.373 9.99685e+28 13.0781
3.374 1.00015e+29 13.0843
3.375 1.00062e+29 13.0904
3.376 1.00109e+29 13.0966
3.377 1.00157e+29 13.1027
3.378 1.00204e+29 13.1089
3.379 1.00251e+29 13.115
3.38 1.00298e+29 13.1212
3.381 1.00345e+29 13.1273
3.382 1.00392e+29 13.1335
3.383 1.00439e+29 13.1396
3.384 1.00486e+29 13.1458
3.385 1.00533e+29 13.152
3.386 1.0058e+29 13.1581
3.387 1.00627e+29 13.1643
3.388 1.00674e+29 13.1705
3.389 1.00722e+29 13.1766
3.39 1.00769e+29 13.1828
3.391 1.00816e+29 13.189
3.392 1.00863e+29 13.1951
3.393 1.0091e+29 13.2013
3.394 1.00957e+29 13.2075
3.395 1.01005e+29 13.2137
3.396 1.01052e+29 13.2198
3.397 1.01099e+29 13.226
3.398 1.01146e+29 13.2322
3.399 1.01194e+29 13.2384
3.4 1.01241e+29 13.2446
3.401 1.01288e+29 13.2508
3.402 1.01335e+29 13.2569
3.403 1.01383e+29 13.2631
