10000
-0.4 0.4
0.0770877 1.35171e+26 8.34571e+30
0.0771677 1.3535e+26 8.35882e+30
0.0772477 1.3553e+26 8.37195e+30
0.0773277 1.35709e+26 8.38508e+30
0.0774077 1.35888e+26 8.39823e+30
0.0774877 1.36068e+26 8.41139e+30
0.0775678 1.36247e+26 8.42457e+30
0.0776478 1.36427e+26 8.43776e+30
0.0777278 1.36607e+26 8.45096e+30
0.0778078 1.36787e+26 8.46418e+30
0.0778878 1.36967e+26 8.4774e+30
0.0779678 1.37147e+26 8.49065e+30
0.0780478 1.37328e+26 8.5039e+30
0.0781278 1.37508e+26 8.51717e+30
0.0782078 1.37689e+26 8.53045e+30
0.0782878 1.37869e+26 8.54374e+30
0.0783678 1.3805e+26 8.55705e+30
0.0784478 1.38231e+26 8.57037e+30
0.0785279 1.38412e+26 8.5837e+30
0.0786079 1.38593e+26 8.59705e+30
0.0786879 1.38775e+26 8.61041e+30
0.0787679 1.38956e+26 8.62378e+30
0.0788479 1.39138e+26 8.63717e+30
0.0789279 1.39319e+26 8.65057e+30
0.0790079 1.39501e+26 8.66398e+30
0.0790879 1.39683e+26 8.67741e+30
0.0791679 1.39865e+26 8.69084e+30
0.0792479 1.40047e+26 8.7043e+30
0.0793279 1.4023e+26 8.71776e+30
0.0794079 1.40412e+26 8.73124e+30
0.0794879 1.40594e+26 8.74473e+30
0.079568 1.40777e+26 8.75824e+30
0.079648 1.4096e+26 8.77175e+30
0.079728 1.41143e+26 8.78528e+30
0.079808 1.41326e+26 8.79883e+30
0.079888 1.41509e+26 8.81239e+30
0.079968 1.41692e+26 8.82596e+30
0.080048 1.41875e+26 8.83954e+30
0.080128 1.42059e+26 8.85314e+30
0.080208 1.42242e+26 8.86675e+30
0.080288 1.42426e+26 8.88037e+30
0.080368 1.4261e+26 8.89401e+30
0.080448 1.42794e+26 8.90766e+30
0.0805281 1.42978e+26 8.92132e+30
0.0806081 1.43162e+26 8.935e+30
0.0806881 1.43347e+26 8.94869e+30
0.0807681 1.43531e+26 8.96239e+30
0.0808481 1.43716e+26 8.97611e+30
0.0809281 1.439e+26 8.98983e+30
0.0810081 1.44085e+26 9.00358e+30
0.0810881 1.4427e+26 9.01733e+30
0.0811681 1.44455e+26 9.0311e+30
0.0812481 1.4464e+26 9.04488e+30
0.0813281 1.44825e+26 9.05868e+30
0.0814081 1.45011e+26 9.07249e+30
0.0814881 1.45196e+26 9.08631e+30
0.0815682 1.45382e+26 9.10014e+30
0.0816482 1.45568e+26 9.11399e+30
0.0817282 1.45754e+26 9.12786e+30
0.0818082 1.4594e+26 9.14173e+30
0.0818882 1.46126e+26 9.15562e+30
0.0819682 1.46312e+26 9.16952e+30
0.0820482 1.46498e+26 9.18343e+30
0.0821282 1.46685e+26 9.19736e+30
0.0822082 1.46871e+26 9.2113e+30
0.0822882 1.47058e+26 9.22526e+30
0.0823682 1.47245e+26 9.23923e+30
0.0824482 1.47432e+26 9.25321e+30
0.0825283 1.47619e+26 9.2672e+30
0.0826083 1.47806e+26 9.28121e+30
0.0826883 1.47993e+26 9.29523e+30
0.0827683 1.48181e+26 9.30926e+30
0.0828483 1.48368e+26 9.32331e+30
0.0829283 1.48556e+26 9.33737e+30
0.0830083 1.48744e+26 9.35145e+30
0.0830883 1.48932e+26 9.36553e+30
0.0831683 1.4912e+26 9.37963e+30
0.0832483 1.49308e+26 9.39375e+30
0.0833283 1.49496e+26 9.40788e+30
0.0834083 1.49684e+26 9.42202e+30
0.0834883 1.49873e+26 9.43617e+30
0.0835684 1.50061e+26 9.45034e+30
0.0836484 1.5025e+26 9.46452e+30
0.0837284 1.50439e+26 9.47871e+30
0.0838084 1.50628e+26 9.49292e+30
0.0838884 1.50817e+26 9.50714e+30
0.0839684 1.51006e+26 9.52137e+30
0.0840484 1.51196e+26 9.53562e+30
0.0841284 1.51385e+26 9.54988e+30
0.0842084 1.51575e+26 9.56416e+30
0.0842884 1.51764e+26 9.57844e+30
0.0843684 1.51954e+26 9.59274e+30
0.0844484 1.52144e+26 9.60706e+30
0.0845285 1.52334e+26 9.62138e+30
0.0846085 1.52524e+26 9.63572e+30
0.0846885 1.52714e+26 9.65008e+30
0.0847685 1.52905e+26 9.66445e+30
0.0848485 1.53095e+26 9.67883e+30
0.0849285 1.53286e+26 9.69322e+30
0.0850085 1.53477e+26 9.70763e+30
0.0850885 1.53668e+26 9.72205e+30
0.0851685 1.53859e+26 9.73648e+30
0.0852485 1.5405e+26 9.75093e+30
0.0853285 1.54241e+26 9.76539e+30
0.0854085 1.54432e+26 9.77986e+30
0.0854885 1.54624e+26 9.79435e+30
0.0855686 1.54815e+26 9.80885e+30
0.0856486 1.55007e+26 9.82337e+30
0.0857286 1.55199e+26 9.83789e+30
0.0858086 1.55391e+26 9.85244e+30
0.0858886 1.55583e+26 9.86699e+30
0.0859686 1.55775e+26 9.88156e+30
0.0860486 1.55967e+26 9.89614e+30
0.0861286 1.56159e+26 9.91073e+30
0.0862086 1.56352e+26 9.92534e+30
0.0862886 1.56545e+26 9.93996e+30
0.0863686 1.56737e+26 9.9546e+30
0.0864486 1.5693e+26 9.96925e+30
0.0865287 1.57123e+26 9.98391e+30
0.0866087 1.57316e+26 9.99858e+30
0.0866887 1.57509e+26 1.00133e+31
0.0867687 1.57703e+26 1.0028e+31
0.0868487 1.57896e+26 1.00427e+31
0.0869287 1.5809e+26 1.00574e+31
0.0870087 1.58283e+26 1.00722e+31
0.0870887 1.58477e+26 1.00869e+31
0.0871687 1.58671e+26 1.01017e+31
0.0872487 1.58865e+26 1.01165e+31
0.0873287 1.59059e+26 1.01313e+31
0.0874087 1.59254e+26 1.01461e+31
0.0874887 1.59448e+26 1.01609e+31
0.0875688 1.59643e+26 1.01757e+31
0.0876488 1.59837e+26 1.01906e+31
0.0877288 1.60032e+26 1.02054e+31
0.0878088 1.60227e+26 1.02203e+31
0.0878888 1.60422e+26 1.02352e+31
0.0879688 1.60617e+26 1.02501e+31
0.0880488 1.60812e+26 1.0265e+31
0.0881288 1.61007e+26 1.028e+31
0.0882088 1.61203e+26 1.02949e+31
0.0882888 1.61398e+26 1.03099e+31
0.0883688 1.61594e+26 1.03248e+31
0.0884488 1.6179e+26 1.03398e+31
0.0885289 1.61986e+26 1.03548e+31
0.0886089 1.62182e+26 1.03698e+31
0.0886889 1.62378e+26 1.03848e+31
0.0887689 1.62574e+26 1.03999e+31
0.0888489 1.6277e+26 1.04149e+31
0.0889289 1.62967e+26 1.043e+31
0.0890089 1.63164e+26 1.04451e+31
0.0890889 1.6336e+26 1.04602e+31
0.0891689 1.63557e+26 1.04753e+31
0.0892489 1.63754e+26 1.04904e+31
0.0893289 1.63951e+26 1.05055e+31
0.0894089 1.64148e+26 1.05207e+31
0.0894889 1.64346e+26 1.05358e+31
0.089569 1.64543e+26 1.0551e+31
0.089649 1.64741e+26 1.05662e+31
0.089729 1.64938e+26 1.05814e+31
0.089809 1.65136e+26 1.05966e+31
0.089889 1.65334e+26 1.06118e+31
0.089969 1.65532e+26 1.06271e+31
0.090049 1.6573e+26 1.06423e+31
0.090129 1.65928e+26 1.06576e+31
0.090209 1.66127e+26 1.06729e+31
0.090289 1.66325e+26 1.06882e+31
0.090369 1.66524e+26 1.07035e+31
0.090449 1.66722e+26 1.07188e+31
0.0905291 1.66921e+26 1.07341e+31
0.0906091 1.6712e+26 1.07495e+31
0.0906891 1.67319e+26 1.07648e+31
0.0907691 1.67518e+26 1.07802e+31
0.0908491 1.67718e+26 1.07956e+31
0.0909291 1.67917e+26 1.0811e+31
0.0910091 1.68117e+26 1.08264e+31
0.0910891 1.68316e+26 1.08418e+31
0.0911691 1.68516e+26 1.08573e+31
0.0912491 1.68716e+26 1.08727e+31
0.0913291 1.68916e+26 1.08882e+31
0.0914091 1.69116e+26 1.09037e+31
0.0914891 1.69316e+26 1.09192e+31
0.0915692 1.69516e+26 1.09347e+31
0.0916492 1.69717e+26 1.09502e+31
0.0917292 1.69917e+26 1.09658e+31
0.0918092 1.70118e+26 1.09813e+31
0.0918892 1.70319e+26 1.09969e+31
0.0919692 1.7052e+26 1.10124e+31
0.0920492 1.70721e+26 1.1028e+31
0.0921292 1.70922e+26 1.10436e+31
0.0922092 1.71123e+26 1.10593e+31
0.0922892 1.71324e+26 1.10749e+31
0.0923692 1.71526e+26 1.10905e+31
0.0924492 1.71728e+26 1.11062e+31
0.0925293 1.71929e+26 1.11219e+31
0.0926093 1.72131e+26 1.11376e+31
0.0926893 1.72333e+26 1.11533e+31
0.0927693 1.72535e+26 1.1169e+31
0.0928493 1.72737e+26 1.11847e+31
0.0929293 1.72939e+26 1.12004e+31
0.0930093 1.73142e+26 1.12162e+31
0.0930893 1.73344e+26 1.1232e+31
0.0931693 1.73547e+26 1.12477e+31
0.0932493 1.7375e+26 1.12635e+31
0.0933293 1.73953e+26 1.12793e+31
0.0934093 1.74156e+26 1.12952e+31
0.0934893 1.74359e+26 1.1311e+31
0.0935694 1.74562e+26 1.13269e+31
0.0936494 1.74765e+26 1.13427e+31
0.0937294 1.74969e+26 1.13586e+31
0.0938094 1.75172e+26 1.13745e+31
0.0938894 1.75376e+26 1.13904e+31
0.0939694 1.7558e+26 1.14063e+31
0.0940494 1.75784e+26 1.14222e+31
0.0941294 1.75988e+26 1.14382e+31
0.0942094 1.76192e+26 1.14541e+31
0.0942894 1.76396e+26 1.14701e+31
0.0943694 1.766e+26 1.14861e+31
0.0944494 1.76805e+26 1.15021e+31
0.0945295 1.77009e+26 1.15181e+31
0.0946095 1.77214e+26 1.15341e+31
0.0946895 1.77419e+26 1.15502e+31
0.0947695 1.77624e+26 1.15662e+31
0.0948495 1.77829e+26 1.15823e+31
0.0949295 1.78034e+26 1.15984e+31
0.0950095 1.78239e+26 1.16145e+31
0.0950895 1.78445e+26 1.16306e+31
0.0951695 1.7865e+26 1.16467e+31
0.0952495 1.78856e+26 1.16628e+31
0.0953295 1.79061e+26 1.1679e+31
0.0954095 1.79267e+26 1.16951e+31
0.0954895 1.79473e+26 1.17113e+31
0.0955696 1.79679e+26 1.17275e+31
0.0956496 1.79885e+26 1.17437e+31
0.0957296 1.80092e+26 1.17599e+31
0.0958096 1.80298e+26 1.17762e+31
0.0958896 1.80505e+26 1.17924e+31
0.0959696 1.80711e+26 1.18087e+31
0.0960496 1.80918e+26 1.18249e+31
0.0961296 1.81125e+26 1.18412e+31
0.0962096 1.81332e+26 1.18575e+31
0.0962896 1.81539e+26 1.18738e+31
0.0963696 1.81746e+26 1.18902e+31
0.0964496 1.81954e+26 1.19065e+31
0.0965297 1.82161e+26 1.19228e+31
0.0966097 1.82369e+26 1.19392e+31
0.0966897 1.82576e+26 1.19556e+31
0.0967697 1.82784e+26 1.1972e+31
0.0968497 1.82992e+26 1.19884e+31
0.0969297 1.832e+26 1.20048e+31
0.0970097 1.83408e+26 1.20213e+31
0.0970897 1.83616e+26 1.20377e+31
0.0971697 1.83825e+26 1.20542e+31
0.0972497 1.84033e+26 1.20706e+31
0.0973297 1.84242e+26 1.20871e+31
0.0974097 1.8445e+26 1.21036e+31
0.0974897 1.84659e+26 1.21202e+31
0.0975698 1.84868e+26 1.21367e+31
0.0976498 1.85077e+26 1.21532e+31
0.0977298 1.85286e+26 1.21698e+31
0.0978098 1.85495e+26 1.21864e+31
0.0978898 1.85705e+26 1.22029e+31
0.0979698 1.85914e+26 1.22195e+31
0.0980498 1.86124e+26 1.22362e+31
0.0981298 1.86334e+26 1.22528e+31
0.0982098 1.86543e+26 1.22694e+31
0.0982898 1.86753e+26 1.22861e+31
0.0983698 1.86963e+26 1.23027e+31
0.0984498 1.87174e+26 1.23194e+31
0.0985299 1.87384e+26 1.23361e+31
0.0986099 1.87594e+26 1.23528e+31
0.0986899 1.87805e+26 1.23696e+31
0.0987699 1.88015e+26 1.23863e+31
0.0988499 1.88226e+26 1.2403e+31
0.0989299 1.88437e+26 1.24198e+31
0.0990099 1.88648e+26 1.24366e+31
0.0990899 1.88859e+26 1.24534e+31
0.0991699 1.8907e+26 1.24702e+31
0.0992499 1.89281e+26 1.2487e+31
0.0993299 1.89493e+26 1.25038e+31
0.0994099 1.89704e+26 1.25207e+31
0.0994899 1.89916e+26 1.25375e+31
0.09957 1.90128e+26 1.25544e+31
0.09965 1.9034e+26 1.25713e+31
0.09973 1.90552e+26 1.25882e+31
0.09981 1.90764e+26 1.26051e+31
0.09989 1.90976e+26 1.2622e+31
0.09997 1.91188e+26 1.2639e+31
0.10005 1.91401e+26 1.26559e+31
0.10013 1.91613e+26 1.26729e+31
0.10021 1.91826e+26 1.26899e+31
0.10029 1.92039e+26 1.27069e+31
0.10037 1.92251e+26 1.27239e+31
0.10045 1.92464e+26 1.27409e+31
0.10053 1.92678e+26 1.2758e+31
0.10061 1.92891e+26 1.2775e+31
0.10069 1.93104e+26 1.27921e+31
0.10077 1.93318e+26 1.28092e+31
0.10085 1.93531e+26 1.28263e+31
0.10093 1.93745e+26 1.28434e+31
0.10101 1.93959e+26 1.28605e+31
0.10109 1.94172e+26 1.28776e+31
0.10117 1.94386e+26 1.28948e+31
0.10125 1.94601e+26 1.29119e+31
0.10133 1.94815e+26 1.29291e+31
0.10141 1.95029e+26 1.29463e+31
0.10149 1.95244e+26 1.29635e+31
0.10157 1.95458e+26 1.29807e+31
0.10165 1.95673e+26 1.2998e+31
0.10173 1.95888e+26 1.30152e+31
0.10181 1.96102e+26 1.30325e+31
0.10189 1.96317e+26 1.30497e+31
0.10197 1.96533e+26 1.3067e+31
0.10205 1.96748e+26 1.30843e+31
0.10213 1.96963e+26 1.31016e+31
0.10221 1.97179e+26 1.3119e+31
0.10229 1.97394e+26 1.31363e+31
0.10237 1.9761e+26 1.31537e+31
0.10245 1.97826e+26 1.3171e+31
0.10253 1.98042e+26 1.31884e+31
0.10261 1.98258e+26 1.32058e+31
0.10269 1.98474e+26 1.32232e+31
0.10277 1.9869e+26 1.32406e+31
0.10285 1.98906e+26 1.32581e+31
0.10293 1.99123e+26 1.32755e+31
0.10301 1.99339e+26 1.3293e+31
0.10309 1.99556e+26 1.33105e+31
0.10317 1.99773e+26 1.3328e+31
0.10325 1.9999e+26 1.33455e+31
0.10333 2.00207e+26 1.3363e+31
0.10341 2.00424e+26 1.33805e+31
0.10349 2.00641e+26 1.33981e+31
0.10357 2.00859e+26 1.34157e+31
0.10365 2.01076e+26 1.34332e+31
0.10373 2.01294e+26 1.34508e+31
0.10381 2.01511e+26 1.34684e+31
0.10389 2.01729e+26 1.3486e+31
0.10397 2.01947e+26 1.35037e+31
0.10405 2.02165e+26 1.35213e+31
0.10413 2.02383e+26 1.3539e+31
0.10421 2.02602e+26 1.35567e+31
0.10429 2.0282e+26 1.35743e+31
0.10437 2.03038e+26 1.3592e+31
0.10445 2.03257e+26 1.36098e+31
0.10453 2.03476e+26 1.36275e+31
0.10461 2.03695e+26 1.36452e+31
0.10469 2.03913e+26 1.3663e+31
0.10477 2.04132e+26 1.36808e+31
0.10485 2.04352e+26 1.36985e+31
0.10493 2.04571e+26 1.37163e+31
0.105011 2.0479e+26 1.37341e+31
0.105091 2.0501e+26 1.3752e+31
0.105171 2.05229e+26 1.37698e+31
0.105251 2.05449e+26 1.37877e+31
0.105331 2.05669e+26 1.38055e+31
0.105411 2.05889e+26 1.38234e+31
0.105491 2.06109e+26 1.38413e+31
0.105571 2.06329e+26 1.38592e+31
0.105651 2.06549e+26 1.38771e+31
0.105731 2.0677e+26 1.38951e+31
0.105811 2.0699e+26 1.3913e+31
0.105891 2.07211e+26 1.3931e+31
0.105971 2.07431e+26 1.3949e+31
0.106051 2.07652e+26 1.3967e+31
0.106131 2.07873e+26 1.3985e+31
0.106211 2.08094e+26 1.4003e+31
0.106291 2.08315e+26 1.4021e+31
0.106371 2.08537e+26 1.40391e+31
0.106451 2.08758e+26 1.40571e+31
0.106531 2.08979e+26 1.40752e+31
0.106611 2.09201e+26 1.40933e+31
0.106691 2.09423e+26 1.41114e+31
0.106771 2.09644e+26 1.41295e+31
0.106851 2.09866e+26 1.41476e+31
0.106931 2.10088e+26 1.41658e+31
0.107011 2.10311e+26 1.41839e+31
0.107091 2.10533e+26 1.42021e+31
0.107171 2.10755e+26 1.42203e+31
0.107251 2.10978e+26 1.42385e+31
0.107331 2.112e+26 1.42567e+31
0.107411 2.11423e+26 1.42749e+31
0.107491 2.11646e+26 1.42932e+31
0.107571 2.11869e+26 1.43114e+31
0.107651 2.12092e+26 1.43297e+31
0.107731 2.12315e+26 1.4348e+31
0.107811 2.12538e+26 1.43663e+31
0.107891 2.12761e+26 1.43846e+31
0.107971 2.12985e+26 1.44029e+31
0.108051 2.13208e+26 1.44213e+31
0.108131 2.13432e+26 1.44396e+31
0.108211 2.13656e+26 1.4458e+31
0.108291 2.1388e+26 1.44764e+31
0.108371 2.14104e+26 1.44948e+31
0.108451 2.14328e+26 1.45132e+31
0.108531 2.14552e+26 1.45316e+31
0.108611 2.14777e+26 1.455e+31
0.108691 2.15001e+26 1.45685e+31
0.108771 2.15226e+26 1.45869e+31
0.108851 2.1545e+26 1.46054e+31
0.108931 2.15675e+26 1.46239e+31
0.109011 2.159e+26 1.46424e+31
0.109091 2.16125e+26 1.46609e+31
0.109171 2.1635e+26 1.46795e+31
0.109251 2.16575e+26 1.4698e+31
0.109331 2.16801e+26 1.47166e+31
0.109411 2.17026e+26 1.47352e+31
0.109491 2.17252e+26 1.47537e+31
0.109571 2.17477e+26 1.47723e+31
0.109651 2.17703e+26 1.4791e+31
0.109731 2.17929e+26 1.48096e+31
0.109811 2.18155e+26 1.48282e+31
0.109891 2.18381e+26 1.48469e+31
0.109971 2.18607e+26 1.48656e+31
0.110051 2.18834e+26 1.48843e+31
0.110131 2.1906e+26 1.4903e+31
0.110211 2.19287e+26 1.49217e+31
0.110291 2.19513e+26 1.49404e+31
0.110371 2.1974e+26 1.49592e+31
0.110451 2.19967e+26 1.49779e+31
0.110531 2.20194e+26 1.49967e+31
0.110611 2.20421e+26 1.50155e+31
0.110691 2.20648e+26 1.50343e+31
0.110771 2.20876e+26 1.50531e+31
0.110851 2.21103e+26 1.50719e+31
0.110931 2.21331e+26 1.50907e+31
0.111011 2.21558e+26 1.51096e+31
0.111091 2.21786e+26 1.51285e+31
0.111171 2.22014e+26 1.51474e+31
0.111251 2.22242e+26 1.51662e+31
0.111331 2.2247e+26 1.51852e+31
0.111411 2.22698e+26 1.52041e+31
0.111491 2.22927e+26 1.5223e+31
0.111571 2.23155e+26 1.5242e+31
0.111651 2.23384e+26 1.52609e+31
0.111731 2.23612e+26 1.52799e+31
0.111811 2.23841e+26 1.52989e+31
0.111891 2.2407e+26 1.53179e+31
0.111971 2.24299e+26 1.53369e+31
0.112051 2.24528e+26 1.5356e+31
0.112131 2.24757e+26 1.5375e+31
0.112211 2.24986e+26 1.53941e+31
0.112291 2.25216e+26 1.54132e+31
0.112371 2.25445e+26 1.54323e+31
0.112451 2.25675e+26 1.54514e+31
0.112531 2.25905e+26 1.54705e+31
0.112611 2.26134e+26 1.54896e+31
0.112691 2.26364e+26 1.55088e+31
0.112771 2.26594e+26 1.55279e+31
0.112851 2.26825e+26 1.55471e+31
0.112931 2.27055e+26 1.55663e+31
0.113011 2.27285e+26 1.55855e+31
0.113091 2.27516e+26 1.56047e+31
0.113171 2.27746e+26 1.5624e+31
0.113251 2.27977e+26 1.56432e+31
0.113331 2.28208e+26 1.56625e+31
0.113411 2.28439e+26 1.56817e+31
0.113491 2.2867e+26 1.5701e+31
0.113571 2.28901e+26 1.57203e+31
0.113651 2.29132e+26 1.57397e+31
0.113731 2.29364e+26 1.5759e+31
0.113811 2.29595e+26 1.57783e+31
0.113891 2.29827e+26 1.57977e+31
0.113971 2.30058e+26 1.58171e+31
0.114051 2.3029e+26 1.58364e+31
0.114131 2.30522e+26 1.58558e+31
0.114211 2.30754e+26 1.58753e+31
0.114291 2.30986e+26 1.58947e+31
0.114371 2.31218e+26 1.59141e+31
0.114451 2.31451e+26 1.59336e+31
0.114531 2.31683e+26 1.59531e+31
0.114611 2.31916e+26 1.59725e+31
0.114691 2.32148e+26 1.5992e+31
0.114771 2.32381e+26 1.60116e+31
0.114851 2.32614e+26 1.60311e+31
0.114931 2.32847e+26 1.60506e+31
0.115012 2.3308e+26 1.60702e+31
0.115092 2.33313e+26 1.60897e+31
0.115172 2.33547e+26 1.61093e+31
0.115252 2.3378e+26 1.61289e+31
0.115332 2.34014e+26 1.61485e+31
0.115412 2.34247e+26 1.61682e+31
0.115492 2.34481e+26 1.61878e+31
0.115572 2.34715e+26 1.62075e+31
0.115652 2.34949e+26 1.62271e+31
0.115732 2.35183e+26 1.62468e+31
0.115812 2.35417e+26 1.62665e+31
0.115892 2.35651e+26 1.62862e+31
0.115972 2.35886e+26 1.63059e+31
0.116052 2.3612e+26 1.63257e+31
0.116132 2.36355e+26 1.63454e+31
0.116212 2.3659e+26 1.63652e+31
0.116292 2.36824e+26 1.6385e+31
0.116372 2.37059e+26 1.64048e+31
0.116452 2.37294e+26 1.64246e+31
0.116532 2.3753e+26 1.64444e+31
0.116612 2.37765e+26 1.64642e+31
0.116692 2.38e+26 1.64841e+31
0.116772 2.38236e+26 1.65039e+31
0.116852 2.38471e+26 1.65238e+31
0.116932 2.38707e+26 1.65437e+31
0.117012 2.38943e+26 1.65636e+31
0.117092 2.39179e+26 1.65835e+31
0.117172 2.39415e+26 1.66035e+31
0.117252 2.39651e+26 1.66234e+31
0.117332 2.39887e+26 1.66434e+31
0.117412 2.40124e+26 1.66634e+31
0.117492 2.4036e+26 1.66834e+31
0.117572 2.40597e+26 1.67034e+31
0.117652 2.40833e+26 1.67234e+31
0.117732 2.4107e+26 1.67434e+31
0.117812 2.41307e+26 1.67635e+31
0.117892 2.41544e+26 1.67835e+31
0.117972 2.41781e+26 1.68036e+31
0.118052 2.42018e+26 1.68237e+31
0.118132 2.42256e+26 1.68438e+31
0.118212 2.42493e+26 1.68639e+31
0.118292 2.42731e+26 1.6884e+31
0.118372 2.42968e+26 1.69042e+31
0.118452 2.43206e+26 1.69243e+31
0.118532 2.43444e+26 1.69445e+31
0.118612 2.43682e+26 1.69647e+31
0.118692 2.4392e+26 1.69849e+31
0.118772 2.44158e+26 1.70051e+31
0.118852 2.44396e+26 1.70254e+31
0.118932 2.44635e+26 1.70456e+31
0.119012 2.44873e+26 1.70659e+31
0.119092 2.45112e+26 1.70861e+31
0.119172 2.45351e+26 1.71064e+31
0.119252 2.45589e+26 1.71267e+31
0.119332 2.45828e+26 1.7147e+31
0.119412 2.46067e+26 1.71674e+31
0.119492 2.46306e+26 1.71877e+31
0.119572 2.46546e+26 1.72081e+31
0.119652 2.46785e+26 1.72284e+31
0.119732 2.47025e+26 1.72488e+31
0.119812 2.47264e+26 1.72692e+31
0.119892 2.47504e+26 1.72896e+31
0.119972 2.47744e+26 1.73101e+31
0.120052 2.47984e+26 1.73305e+31
0.120132 2.48224e+26 1.7351e+31
0.120212 2.48464e+26 1.73714e+31
0.120292 2.48704e+26 1.73919e+31
0.120372 2.48944e+26 1.74124e+31
0.120452 2.49185e+26 1.74329e+31
0.120532 2.49425e+26 1.74535e+31
0.120612 2.49666e+26 1.7474e+31
0.120692 2.49907e+26 1.74946e+31
0.120772 2.50148e+26 1.75151e+31
0.120852 2.50388e+26 1.75357e+31
0.120932 2.5063e+26 1.75563e+31
0.121012 2.50871e+26 1.75769e+31
0.121092 2.51112e+26 1.75976e+31
0.121172 2.51353e+26 1.76182e+31
0.121252 2.51595e+26 1.76388e+31
0.121332 2.51837e+26 1.76595e+31
0.121412 2.52078e+26 1.76802e+31
0.121492 2.5232e+26 1.77009e+31
0.121572 2.52562e+26 1.77216e+31
0.121652 2.52804e+26 1.77423e+31
0.121732 2.53046e+26 1.77631e+31
0.121812 2.53289e+26 1.77838e+31
0.121892 2.53531e+26 1.78046e+31
0.121972 2.53773e+26 1.78254e+31
0.122052 2.54016e+26 1.78462e+31
0.122132 2.54259e+26 1.7867e+31
0.122212 2.54501e+26 1.78878e+31
0.122292 2.54744e+26 1.79086e+31
0.122372 2.54987e+26 1.79295e+31
0.122452 2.5523e+26 1.79504e+31
0.122532 2.55474e+26 1.79712e+31
0.122612 2.55717e+26 1.79921e+31
0.122692 2.5596e+26 1.80131e+31
0.122772 2.56204e+26 1.8034e+31
0.122852 2.56448e+26 1.80549e+31
0.122932 2.56691e+26 1.80759e+31
0.123012 2.56935e+26 1.80968e+31
0.123092 2.57179e+26 1.81178e+31
0.123172 2.57423e+26 1.81388e+31
0.123252 2.57667e+26 1.81598e+31
0.123332 2.57912e+26 1.81808e+31
0.123412 2.58156e+26 1.82019e+31
0.123492 2.58401e+26 1.82229e+31
0.123572 2.58645e+26 1.8244e+31
0.123652 2.5889e+26 1.82651e+31
0.123732 2.59135e+26 1.82862e+31
0.123812 2.5938e+26 1.83073e+31
0.123892 2.59625e+26 1.83284e+31
0.123972 2.5987e+26 1.83495e+31
0.124052 2.60115e+26 1.83707e+31
0.124132 2.60361e+26 1.83918e+31
0.124212 2.60606e+26 1.8413e+31
0.124292 2.60852e+26 1.84342e+31
0.124372 2.61097e+26 1.84554e+31
0.124452 2.61343e+26 1.84767e+31
0.124532 2.61589e+26 1.84979e+31
0.124612 2.61835e+26 1.85191e+31
0.124692 2.62081e+26 1.85404e+31
0.124772 2.62327e+26 1.85617e+31
0.124852 2.62574e+26 1.8583e+31
0.124932 2.6282e+26 1.86043e+31
0.125013 2.63066e+26 1.86256e+31
0.125093 2.63313e+26 1.86469e+31
0.125173 2.6356e+26 1.86683e+31
0.125253 2.63807e+26 1.86897e+31
0.125333 2.64054e+26 1.8711e+31
0.125413 2.64301e+26 1.87324e+31
0.125493 2.64548e+26 1.87538e+31
0.125573 2.64795e+26 1.87752e+31
0.125653 2.65042e+26 1.87967e+31
0.125733 2.6529e+26 1.88181e+31
0.125813 2.65538e+26 1.88396e+31
0.125893 2.65785e+26 1.88611e+31
0.125973 2.66033e+26 1.88826e+31
0.126053 2.66281e+26 1.89041e+31
0.126133 2.66529e+26 1.89256e+31
0.126213 2.66777e+26 1.89471e+31
0.126293 2.67025e+26 1.89687e+31
0.126373 2.67274e+26 1.89902e+31
0.126453 2.67522e+26 1.90118e+31
0.126533 2.67771e+26 1.90334e+31
0.126613 2.68019e+26 1.9055e+31
0.126693 2.68268e+26 1.90766e+31
0.126773 2.68517e+26 1.90983e+31
0.126853 2.68766e+26 1.91199e+31
0.126933 2.69015e+26 1.91416e+31
0.127013 2.69264e+26 1.91633e+31
0.127093 2.69513e+26 1.91849e+31
0.127173 2.69763e+26 1.92067e+31
0.127253 2.70012e+26 1.92284e+31
0.127333 2.70262e+26 1.92501e+31
0.127413 2.70512e+26 1.92719e+31
0.127493 2.70761e+26 1.92936e+31
0.127573 2.71011e+26 1.93154e+31
0.127653 2.71261e+26 1.93372e+31
0.127733 2.71511e+26 1.9359e+31
0.127813 2.71762e+26 1.93808e+31
0.127893 2.72012e+26 1.94026e+31
0.127973 2.72262e+26 1.94245e+31
0.128053 2.72513e+26 1.94464e+31
0.128133 2.72764e+26 1.94682e+31
0.128213 2.73014e+26 1.94901e+31
0.128293 2.73265e+26 1.9512e+31
0.128373 2.73516e+26 1.95339e+31
0.128453 2.73767e+26 1.95559e+31
0.128533 2.74019e+26 1.95778e+31
0.128613 2.7427e+26 1.95998e+31
0.128693 2.74521e+26 1.96218e+31
0.128773 2.74773e+26 1.96438e+31
0.128853 2.75024e+26 1.96658e+31
0.128933 2.75276e+26 1.96878e+31
0.129013 2.75528e+26 1.97098e+31
0.129093 2.7578e+26 1.97319e+31
0.129173 2.76032e+26 1.97539e+31
0.129253 2.76284e+26 1.9776e+31
0.129333 2.76536e+26 1.97981e+31
